"SAMPLE_ID","SUBTYPE","CDH1","CSMD1","DMD","DST","FAT3","FLG","GATA3","HMCN1","HUWE1","MAP3K1","MUC16","PIK3CA","RUNX1","RYR2","SPTA1","SYNE1","TP53","TTN","USH2A","ZFHX4"
"TCGA-E2-A14Y-01","BRCA_Basal"," 0.1231","-2.0777","-3.6127","-4.0785","-3.0503","-2.6218","-1.0688","-3.5006","-0.3338","-0.8129"," 0.5982","-1.5043"," 0.5938","-0.8801","-1.6350","-7.7408"," 0.4784","-1.3527","-1.7491","-0.2567"
"TCGA-E2-A14Z-01","BRCA_LumA"," 0.2607","-2.6089","-5.2700","-2.9215","-0.8741","-2.0651"," 1.5875","-1.3260","-0.0729"," 1.1160","-0.6484","-1.1629"," 0.2925","-0.1680","-0.0952","-2.1662"," 1.0306","-0.2573","-1.0242","-2.0705"
"TCGA-E2-A150-01","BRCA_Basal"," 0.4348","-2.6369","-0.8144","-2.0510","-1.9402","-3.7202","-0.0850","-1.6027"," 1.2657","-0.3412"," 0.1893"," 1.1330","-0.3792","-1.6779","-1.4537","-4.0138","-3.3269","-0.2415","-2.0680","-2.4245"
"TCGA-E2-A152-01","BRCA_Her2"," 1.0454","-1.3472","-5.1873","-2.4118"," 0.6870","-0.5695"," 0.9213"," 0.3344"," 0.5934"," 0.4674","-2.5956","-1.6943","-0.0099","-0.7910","-0.6624","-2.0361","-0.1492","-0.9164","-2.5006","-0.3800"
"TCGA-E2-A153-01","BRCA_LumA"," 0.3113","-0.1606","-5.2170","-3.8398","-0.6399"," 0.1030"," 1.2536"," 0.4111","-0.7745"," 1.1700"," 1.3380","-1.5533"," 1.5499"," 0.6951"," 0.3780","-1.8408"," 0.1033","-1.2430"," 1.9745","-0.5066"
"TCGA-E2-A154-01","BRCA_LumA"," 0.4152","-0.3874","-7.2584","-5.3022","-0.6697","-0.3977"," 1.7441","-0.9713"," 1.8146"," 0.0101","-1.9637","-1.1660"," 0.8790"," 0.0024","-1.3490","-3.8965"," 1.5649","-0.2876","-0.8689","-0.8798"
"TCGA-E2-A155-01","BRCA_LumB"," 0.6026","-2.1426","-7.1947","-4.0040","-2.2402","-1.9576"," 2.3172","-4.0874"," 1.8363","-0.1482","-2.1077"," 0.7308","-0.1876","-3.0157","-1.6106","-1.0708","-0.9994","-0.8637","-1.1096"," 0.4536"
"TCGA-E2-A156-01","BRCA_LumA"," 0.4473","-2.9480","-9.6873","-5.6325","-3.0372","-0.4506"," 1.8834","-3.8770"," 0.7435"," 1.5281","-1.9461","-0.8984"," 0.1194","-1.0891","-1.5097","-5.1739"," 0.8611","-0.7415"," 0.9319","-3.4764"
"TCGA-E2-A158-01","BRCA_Basal"," 0.3680","-2.0343"," 1.2597","-2.6950","-3.3612","-3.5703","-1.6090","-4.9998"," 0.6950","-2.8851"," 1.4328","-0.2130"," 1.0091"," 5.3811","-1.3307","-6.4653"," 1.0664"," 0.3562","-0.9960","-4.1997"
"TCGA-E2-A159-01","BRCA_Basal"," 0.2678","-2.2814","-6.0354","-3.0677","-1.2987","-2.1799","-0.7681","-2.2115"," 0.5634","-0.4371"," 0.5234","-0.4245","-0.5433","-1.0062"," 0.6837","-2.5204"," 0.6581","-0.6910","-0.7529","-2.5289"
"TCGA-E2-A15A-01","BRCA_LumB"," 1.0932","-2.6939","-7.4955","-3.4510","-0.3274","-3.6261"," 1.0636","-0.6285"," 1.3567"," 0.5964","-1.6725","-0.2884"," 0.2929","-1.3378","-0.9381","-2.2596","-0.4419","-1.4751","-1.5030","-0.4109"
"TCGA-E2-A15C-01","BRCA_LumA"," 0.3712","-0.6891","-5.3165","-2.9098"," 0.4135"," 1.2705"," 1.5676","-0.5206"," 0.8788"," 1.0170","-0.9968","-0.6353"," 1.7406","-0.1086","-0.3581","-2.7039"," 0.6256","-0.3554","-0.2466","-0.4964"
"TCGA-E2-A15D-01","BRCA_LumA"," 0.1163","-0.7997","-4.8022","-3.7948","-0.0415","-0.4257"," 2.2326","-0.5650","-0.5638"," 0.3038","-1.3627","-1.4163"," 0.8657"," 0.7108","-0.4711","-2.2263"," 1.1276","-0.9180"," 1.0339","-0.1620"
"TCGA-E2-A15E-01","BRCA_LumA"," 0.5695"," 0.2902","-2.6801","-1.0678","-0.0047","-0.2306"," 1.0981","-0.4222"," 1.0303"," 1.3510"," 0.3030","-0.1171"," 1.1820"," 1.0209","-2.0929","-2.1703"," 0.6549","-0.8206"," 0.5779","-0.9677"
"TCGA-E2-A15F-01","BRCA_LumA"," 0.5495","-0.9342","-6.3998","-3.2857","-1.4433","-0.8377"," 2.1322","-1.2878"," 0.7405","-0.1731","-1.8532","-1.3797"," 0.6431"," 0.0222","-1.7131","-2.5094"," 1.4112","-1.1159"," 1.6517","-1.6555"
"TCGA-E2-A15G-01","BRCA_LumA"," 0.6559","-1.6175","-7.5227","-4.1981","-2.4916","-1.0445"," 1.9106","-1.8855"," 1.4762"," 1.4445"," 0.5963","-1.2411"," 0.0815","-0.9671","-0.8912","-3.5523"," 0.7654","-0.3877"," 0.4401","-1.7811"
"TCGA-E2-A15H-01","BRCA_LumA"," 0.6357","-0.5145","-6.4206","-3.1181"," 0.1037","-1.4680"," 1.9356","-0.8312"," 0.7463","-0.0948","-0.6336","-1.1203"," 0.5566","-1.0809","-0.9044","-3.7485"," 1.2383","-1.3743"," 0.8968","-0.6963"
"TCGA-E2-A15I-01","BRCA_LumA"," 0.4607","-1.8086","-4.9435","-1.7270","-0.2950","-0.7765"," 2.0218"," 0.0333"," 0.6352"," 1.1783","-1.3145","-1.7098"," 0.5030","-0.2715","-0.6466","-1.2073","-0.3600"," 0.2888"," 1.4936","-0.1007"
"TCGA-E2-A15J-01","BRCA_LumA"," 0.1557","-2.6710","-9.3084","-4.1143","-1.7455","-1.3929"," 1.8617","-2.2556"," 0.1626"," 0.9083","-3.2975","-1.7495"," 0.0108"," 1.1151","-1.1433","-3.4578"," 1.8414","-1.4755"," 0.6610","-2.3153"
"TCGA-E2-A15K-01","BRCA_LumB"," 0.4852","-2.0981","-8.5184","-3.7848","-0.2178","-2.7599"," 1.6329","-1.6809"," 0.0408"," 0.5999"," 1.5121","-2.7758","-0.6174","-1.2327","-0.4851","-3.5978"," 0.5704","-1.0914"," 0.8902","-1.8002"
"TCGA-E2-A15L-01","BRCA_LumA","-1.0451","-0.4108","-6.9954","-3.1332","-0.7798"," 0.1994"," 1.2360"," 0.0688"," 1.0381"," 0.5603","-0.1239","-1.1543"," 1.6699","-1.9563","-1.0651","-2.2657"," 0.7723","-2.1657","-0.2218","-0.5035"
"TCGA-E2-A15M-01","BRCA_LumA","-0.3306","-0.3392","-2.9292","-3.0088","-0.3856","-1.7446"," 1.1374"," 0.8488"," 0.3605"," 0.5620","-1.2138"," 0.4954"," 0.3732","-0.0296"," 1.4342","-0.7594"," 0.2102","-0.1350"," 0.1538"," 0.3231"
"TCGA-E2-A15O-01","BRCA_LumA"," 0.3578","-2.3978","-7.6273","-4.1440","-2.6859","-2.5375"," 1.5776","-2.9469","-0.1967"," 0.2730","-0.5058","-2.7355","-0.1569","-1.5759","-1.7210","-3.1253"," 3.1766","-0.7780","-1.1487","-3.2710"
"TCGA-E2-A15P-01","BRCA_LumA"," 0.3345","-1.3193","-4.2916","-1.5705","-0.1713","-0.9951"," 1.4121","-0.0825"," 1.5249"," 0.0931","-1.7173","-0.2802"," 0.3428"," 0.3535","-0.3949","-2.8135"," 0.5048","-0.3985"," 0.9043"," 0.1444"
"TCGA-E2-A15R-01","BRCA_LumA"," 0.4524","-1.3153","-6.9598","-2.6002","-1.5565"," 0.0933"," 1.9067","-1.1471"," 1.6242"," 1.1683","-2.7305","-1.5599","-0.1925","-1.3026","-1.6764","-2.7051","-0.9221","-1.0408","-2.5986","-1.9352"
"TCGA-E2-A15S-01","BRCA_LumB"," 1.0392","-2.7166","-8.0208","-3.8101","-3.3296","-0.2017"," 1.6563","-2.8684"," 0.5577","-2.4879","-1.6586","-1.5503","-1.5743","-2.6274","-1.1324","-4.3115","-0.7960","-2.2704","-0.6415","-1.3286"
"TCGA-E2-A15T-01","BRCA_LumB"," 0.3610","-1.9791","-8.7725","-5.5279","-2.4280","-1.3280"," 2.1241","-2.6183"," 2.0571","-0.6126","-2.6909","-0.3534","-0.1648","-2.2933","-1.3780","-4.2283","-1.3659","-0.3747"," 0.3620","-2.9634"
"TCGA-E2-A1AZ-01","BRCA_Basal"," 0.2167","-2.1092","-3.3265","-2.5766","-2.7670"," 0.4110","-1.1985"," 0.3497"," 3.0837"," 0.0281"," 0.0892","-0.4741"," 0.4231","-0.5487","-0.1174","-1.8411"," 1.6989"," 0.4153"," 0.0525","-0.3335"
"TCGA-E2-A1B0-01","BRCA_Her2"," 0.7423"," 0.7014","-0.5836","-2.3452"," 0.8736","-1.2452","-1.7215","-0.1495"," 2.1462","-0.6927","-0.6275","-0.9604"," 0.6359","-0.5305"," 0.7796","-2.5339"," 1.8359","-1.4107","-0.8747","-0.8602"
"TCGA-E2-A1B1-01","BRCA_LumA"," 0.8691","-0.2791","-3.3536","-0.5847"," 0.1629","-0.7678"," 1.0738"," 1.2210"," 0.5895"," 0.8548"," 1.6784"," 0.2731"," 1.0398"," 0.2564","-0.0455","-0.8878","-0.1885","-0.3799","-1.3774"," 0.4225"
"TCGA-E2-A1B4-01","BRCA_LumA"," 0.3589","-0.6078","-7.6090","-4.9418","-0.4461","-1.6217"," 2.1608","-1.6985","-1.7916"," 0.5745"," 1.0303","-2.7594"," 0.2821","-0.9673","-0.4246","-3.5654"," 0.4309","-0.2406"," 1.3109","-1.8633"
"TCGA-E2-A1B5-01","BRCA_LumA","-0.6101","-2.9480","-4.5762","-3.2490","-2.5504","-2.9671"," 0.5406","-1.7313","-2.5139","-0.2620","-0.1212","-2.2618"," 0.0127","-0.3679","-0.3019","-1.3158"," 0.7398","-0.9295","-1.6572","-2.0220"
"TCGA-E2-A1B6-01","BRCA_Basal","-0.2624"," 2.6127","-2.0366","-3.7164","-2.7958","-2.9588","-0.6813","-3.8066","-2.6353","-0.8398"," 0.6475","-1.7820"," 0.0679"," 3.5300","-1.8758","-1.1034"," 0.5098"," 0.2207","-0.9112","-2.6732"
"TCGA-E2-A1BC-01","BRCA_LumA"," 0.4516"," 0.2017","-3.4956","-2.0134"," 0.9970","-0.6711"," 1.1321"," 0.5989"," 0.3853"," 1.9564","-1.8331","-0.5487"," 0.9970","-0.9948","-0.3630","-1.7678","-0.6349"," 0.1380"," 0.1537"," 0.4352"
"TCGA-E2-A1BD-01","BRCA_LumA"," 0.4468","-0.9066","-6.2891","-4.4495","-2.0853","-2.5084"," 1.6308","-1.0647","-0.7795"," 0.7759","-2.2278","-2.2885"," 0.4667","-0.1529","-1.4867","-3.9237"," 1.4344","-0.9753"," 1.5605","-0.9409"
"TCGA-E2-A1IE-01","BRCA_LumA"," 0.6646","-2.9480","-6.9289","-2.9196","-1.0625","-3.2220"," 1.9252","-2.0122"," 0.2661","-0.3864","-2.4935","-0.2046"," 0.3382","-1.2540","-1.2209","-3.8403","-0.2271","-0.7205"," 1.0563","-1.5046"
"TCGA-E2-A1IF-01","BRCA_LumA"," 0.1736","-0.7034","-5.2511","-3.0117","-0.3903","-2.3052"," 1.1846","-0.2217","-2.7874"," 0.0247","-0.2692","-3.6056"," 0.6096","-0.9341","-0.6060","-3.0015"," 1.4440","-1.1813"," 1.0811","-0.8264"
"TCGA-E2-A1IG-01","BRCA_LumA"," 0.7105","-1.0561","-5.5797","-2.6410"," 0.0952","-1.7185"," 1.5221","-0.5487","-0.8967","-0.3039","-2.9152","-1.3400"," 1.4112","-1.0728","-0.5338","-2.2493","-0.2359","-1.1333","-1.1701"," 0.3294"
"TCGA-E2-A1IH-01","BRCA_LumA","-1.0651","-1.7693","-4.1859","-4.1214"," 0.4607"," 0.7384"," 1.5602"," 0.7442","-1.0104"," 1.4172","-2.3149","-1.0065"," 0.9379"," 0.9551","-1.1893","-1.6921"," 0.1311","-0.3229"," 0.0520"," 0.0703"
"TCGA-E2-A1II-01","BRCA_Basal"," 0.1463","-2.9480","-1.5201","-4.6210","-3.2723","-2.0429","-2.1447","-4.1398"," 1.1453","-0.9019","-1.3296","-1.3296","-0.0804","-0.4531"," 0.0433","-3.2563"," 1.3446","-0.7352","-2.8345","-5.1405"
"TCGA-E2-A1IJ-01","BRCA_LumA","-0.7108"," 0.3873","-3.9713","-1.4773"," 1.0758"," 0.2678"," 1.0419"," 1.0469","-0.9998"," 0.3803"," 0.6290","-1.8447"," 0.9028"," 1.8808","-0.7215","-1.2257","-0.0840","-1.1395"," 0.7294"," 0.5449"
"TCGA-E2-A1IK-01","BRCA_LumA"," 0.6692","-2.9480","-6.9829","-3.5344","-3.2277","-4.4990"," 1.8794","-3.9578","-1.1119","-1.2333","-1.9877","-2.2869","-0.4001","-1.8922","-1.2875","-3.8806"," 0.2504","-1.5062"," 2.0421","-3.4556"
"TCGA-E2-A1IL-01","BRCA_LumA"," 0.4393","-0.5740","-4.3012","-1.9124","-0.0648","-1.2177"," 1.5677"," 0.5221"," 1.3063"," 0.8239","-1.1970","-1.0504"," 0.5642","-0.3828","-0.4321","-2.8996"," 0.2120","-0.4775","-0.0164","-0.0582"
"TCGA-E2-A1IN-01","BRCA_LumA"," 0.8026"," 0.9179","-5.9175","-4.4790"," 0.6700","-3.3700"," 1.6656"," 0.7136","-1.2282"," 1.2678","-2.5536","-1.4174"," 0.5887","-0.2286","-0.8460","-2.2434"," 1.5047","-0.8418"," 0.4352"," 0.0369"
"TCGA-E2-A1IO-01","BRCA_LumA"," 0.6369","-0.1934","-4.2511","-2.3326"," 0.5361"," 0.7124"," 1.0325"," 1.5278"," 0.5254"," 0.2220","-1.7130","-0.2100"," 1.0174","-0.9303","-1.1126","-0.7570","-1.6396","-0.6874","-0.3720"," 0.6232"
"TCGA-E2-A1IU-01","BRCA_LumA"," 0.3604","-2.9480","-5.4407","-2.2413","-1.8184","-2.0727"," 1.1714","-1.6917"," 0.2652"," 0.7698"," 0.2252","-0.9306"," 0.4754","-0.6819","-0.7529","-3.5651","-0.3314","-1.5436"," 0.3316","-2.6384"
"TCGA-E2-A1L6-01","BRCA_LumA"," 0.4513"," 1.2240","-3.8661","-0.9956"," 0.1070","-1.4368"," 1.5551","-0.6616","-0.4629"," 1.3136"," 0.0046","-0.9642"," 1.5180","-1.0515","-0.4157","-2.2950"," 0.4212","-0.4509"," 0.3504","-0.9425"
"TCGA-E2-A1L7-01","BRCA_LumB"," 0.1176","-2.5859","-6.8396","-3.9805","-1.5987","-2.8397"," 0.7043","-0.9953"," 0.9450","-1.0107","-2.1613","-1.5141"," 1.1024"," 0.0004","-0.9302","-2.2556"," 1.7943","-0.3925","-0.4526","-1.9105"
"TCGA-E2-A1L8-01","BRCA_LumA","-0.4290","-1.7479","-4.8547","-5.2050","-0.6677"," 0.5183"," 1.9528","-0.6073","-0.2923"," 0.3101"," 1.1147","-1.1487"," 0.7145","-1.0137","-0.5853","-3.1552"," 0.8125"," 0.1859"," 1.2986","-0.9089"
"TCGA-E2-A1L9-01","BRCA_LumA"," 0.5634","-1.2506","-5.3281","-3.5915"," 1.0205","-3.1957"," 1.8864","-0.2207","-1.0442"," 0.5731","-1.6035","-1.8547"," 1.1173","-1.0112"," 0.5655","-1.4827"," 1.2732","-0.3948","-0.2804","-0.0033"
"TCGA-E2-A1LA-01","BRCA_LumA"," 0.5477","-2.6111","-6.2896","-4.4745","-1.2151","-2.3840"," 1.8010","-1.7029","-2.7981","-0.3682","-1.6697","-1.6366","-0.1323","-1.9222","-0.5680","-3.6613","-0.1915","-0.5596"," 0.6959","-2.3403"
"TCGA-E2-A1LB-01","BRCA_Her2"," 0.8957","-2.9480","-6.5386","-3.1904","-1.3789","-0.5734","-0.4099","-1.5336","-0.4177","-0.9536","-1.2096","-2.4382","-0.2207","-0.8358","-1.4019","-3.9851"," 1.2766","-0.4375"," 0.0977","-1.1604"
"TCGA-E2-A1LE-01",NA," 0.7801","-2.6248","-5.6519","-3.8089","-0.0831","-3.1590"," 0.1073","-0.3486","-1.9584"," 0.3114"," 0.1136","-2.7867"," 0.1984","-1.2617","-0.3088","-2.9486"," 1.1945","-0.2838","-2.4385","-0.9606"
"TCGA-E2-A1LG-01","BRCA_Basal","-0.6632","-2.9480","-3.2525","-4.7735","-2.0609","-3.1269","-2.4438","-4.9486","-1.2113"," 0.7143"," 0.8148","-0.5805"," 0.8900"," 0.1800","-0.5796","-8.4962"," 1.4445","-0.4953","-0.6750","-0.5942"
"TCGA-E2-A1LH-01","BRCA_Basal"," 0.4230","-2.9480","-6.7428","-5.3247","-2.2329","-4.4990","-2.0589","-2.8760","-2.3957","-1.5113"," 2.8895","-2.4911"," 0.8958"," 0.4439","-0.2301","-2.8564"," 1.4806","-0.6751","-0.4624","-3.4700"
"TCGA-E2-A1LI-01","BRCA_Basal"," 0.3783","-2.9480","-4.3463","-3.3090","-2.7658","-3.8809","-1.2969","-4.2476","-0.0863","-1.4786"," 2.1038","-0.2695","-1.2297","-2.2025","-0.5974","-2.9347"," 2.8298","-0.4198"," 0.2864","-2.1752"
"TCGA-E2-A1LK-01","BRCA_Basal"," 0.5192","-2.5253","-7.9670","-5.1862","-3.8173"," 3.7891","-2.2129","-5.6702","-0.1012","-2.6969"," 1.9560","-1.5164"," 0.4361"," 1.6091","-1.5952","-8.2029","-3.6957","-0.6040"," 0.7112","-5.2149"
"TCGA-E2-A1LL-01","BRCA_Basal"," 0.4853"," 1.2671"," 0.2280","-0.2948","-2.8021","-0.0320","-0.3868","-0.2180"," 1.4228","-1.3887","-1.1667","-0.8224"," 0.1846"," 0.9373","-1.6027","-2.4264","-2.6320","-1.1788","-2.1265","-1.5420"
"TCGA-E2-A1LS-01",NA," 0.4021","-2.9480"," 0.3038","-2.2321","-2.3057","-2.8529","-0.4800"," 0.0617","-1.6146","-0.7754"," 0.2125","-1.4801"," 1.4620"," 3.9594","-0.4709","-3.8657"," 0.5678","-0.2146"," 0.2853","-3.7490"
"TCGA-E2-A2P5-01",NA,"-1.0567","-1.8757","-6.6745","-5.3800","-1.2862","-4.4990"," 1.8732","-1.3153","-0.3735","-0.5720","-2.4741","-2.6839","-0.9084","-0.1630","-0.8301","-3.8296"," 1.8056","-1.1729","-1.5479","-1.2109"
"TCGA-E2-A2P6-01","BRCA_LumA","-0.7281","-2.1466","-6.8924","-3.0800","-0.9648","-2.8725"," 1.8923","-2.7990","-2.0686"," 0.7773"," 1.3730","-2.9485","-0.0513","-0.7345","-1.1491","-3.3434","-1.2411","-0.1929"," 2.4891","-2.0545"
"TCGA-E2-A3DX-01",NA,"-0.3616","-0.6807","-3.9196","-2.6144"," 0.9576"," 1.2890"," 0.5460"," 1.3751"," 0.2581"," 1.3262","-0.6084","-0.2946"," 2.1464"," 2.0344","-0.3219"," 0.1231","-0.4827","-0.3148"," 0.6510"," 0.4714"
"TCGA-E2-A56Z-01","BRCA_LumB"," 0.6354","-2.9480","-8.7281","-5.1915","-2.7237","-3.3755"," 1.9233","-3.4020","-3.2209","-1.6768"," 0.3938","-4.0206","-1.2068"," 1.6226","-2.0929","-5.5218","-0.0285","-1.3061"," 0.4949","-3.4496"
"TCGA-E2-A570-01","BRCA_LumA"," 0.0441","-0.7397","-5.0583","-5.0230","-0.3307","-0.2129"," 1.8426"," 0.0770","-1.4421","-0.1602","-1.6596","-3.4710"," 1.6472"," 0.4608","-0.5434","-3.2967","-0.1404","-1.3445"," 0.6779","-0.4008"
"TCGA-E2-A573-01","BRCA_Basal"," 0.0021"," 0.8658","-5.7018","-4.0048","-2.8247","-2.3330","-2.1406","-2.7571","-1.3664","-1.9117"," 0.8992","-1.6608","-0.5836","-0.1045","-0.7945","-4.0145"," 2.1920","-1.0014","-0.5144","-3.6302"
"TCGA-E2-A574-01","BRCA_Basal"," 0.2390","-2.9480","-4.2370","-4.4696","-1.6078"," 1.0902","-4.1147","-3.0483","-3.1812","-1.8776"," 0.7343","-1.5406"," 0.7094"," 0.1455"," 2.9887","-9.4466"," 2.2346","-1.2534","-0.0142","-1.7513"
"TCGA-E2-A576-01","BRCA_LumA","-0.9464","-1.4524","-8.9516","-6.9773","-1.7078","-2.4761"," 1.5615","-4.4476","-2.1335","-1.2914","-2.0501","-5.7951","-1.1093","-2.3748","-2.0929","-5.8899","-0.5474","-1.5220","-1.2580","-2.4918"
"TCGA-E2-A9RU-01","BRCA_LumB","  0.1502"," -1.3522","-10.0729"," -6.6348"," -2.6667"," -1.0517","  1.4588"," -3.0132"," -1.9842"," -1.3671"," -2.9662"," -4.0223"," -0.1733"," -2.7385"," -1.5376"," -5.8037"," -0.6009"," -1.5716"," -1.4325"," -2.7736"
"TCGA-E9-A1N3-01","BRCA_LumA"," 0.4428","-2.5385","-6.8280","-1.3742","-1.8235","-2.9236"," 2.1408","-2.1987"," 1.1227","-1.1649","-2.3068","-0.9444","-0.2658","-1.2622","-1.8251","-2.1067","-0.3371","-0.8380"," 1.8548","-1.1053"
"TCGA-E9-A1N4-01","BRCA_LumA"," 0.1707","-1.8100","-4.7295","-2.8700","-1.0730","-1.1256"," 0.7894","-0.5360"," 0.3279"," 1.4463","-2.3022","-0.2932"," 1.0806","-0.8173"," 1.6539","-2.0330"," 0.6129","-1.1040"," 0.3320","-0.9622"
"TCGA-E9-A1N5-01","BRCA_LumA"," 0.4135","-1.1151","-6.2987","-3.7162"," 0.2640","-1.4437"," 1.3077"," 0.5642"," 0.3800"," 0.0465","-2.7138","-0.5777"," 0.4667","-1.1250","-0.0883","-1.9010","-0.3414","-0.2826","-0.8814","-0.0925"
"TCGA-E9-A1N6-01",NA," 0.8599","-2.1372","-7.4222","-4.4669"," 0.2515","-0.4501"," 1.4564"," 0.9053","-0.4815"," 0.5501","-2.5152","-1.8977"," 0.6971","-1.2963"," 0.1653","-2.7937"," 1.6487","-1.9689","-0.6999","-0.3127"
"TCGA-E9-A1N8-01","BRCA_Basal"," 0.3307","-2.5955","-0.4230","-2.6255"," 1.5139","-3.6291","-3.4928","-0.4750"," 2.2713","-1.5832"," 0.3776"," 0.0153"," 0.0115"," 1.2179","-1.6779","-3.0235","-2.8235","-3.1203","-1.2229","-1.2132"
"TCGA-E9-A1N9-01","BRCA_Basal"," 0.8111","-2.1605","-5.0612","-2.1921","-0.8120","-1.5001"," 1.0340"," 0.4783"," 1.5390"," 0.4800","-0.4296","-0.5046","-0.0218","-0.3337","-0.6746","-2.3272","-2.7734","-0.9613"," 1.0312","-0.7768"
"TCGA-E9-A1NA-01","BRCA_LumB"," 0.8582","-2.5073","-8.2313","-2.0802","-0.3972","-3.0792"," 1.9542"," 0.3258"," 0.2685","-0.1635"," 2.3219","-1.0016","-0.4078","-1.3676","-0.9620","-1.7664","-0.2479","-2.4722","-0.8132","-0.7212"
"TCGA-E9-A1NC-01","BRCA_Basal"," 0.1071","-2.9480","-3.8702","-5.0304","-2.1848","-3.9901","-1.8234","-1.9113","-2.0652","-2.8779"," 1.0608","-2.1681"," 0.6503","-1.3760","-0.7845","-3.1451"," 0.2766","-1.4316","-0.9432","-2.4535"
"TCGA-E9-A1ND-01","BRCA_Basal"," 0.2503","-2.5771","-5.2089","-2.8458","-3.8815"," 2.3782","-0.1760","-0.9451"," 1.3625","-0.7855"," 1.1415","-2.0988","-0.6335","-0.9339"," 0.0784","-3.1584"," 1.9867","-1.9622","-2.8638","-3.0224"
"TCGA-E9-A1NE-01","BRCA_LumA"," 0.8424","-2.2830","-3.1556","-1.3676","-0.1754","-1.7664"," 1.3558"," 0.1001"," 1.0532"," 0.1137"," 0.3289"," 0.3776"," 0.3731","-0.3272","-0.4162","-0.4976","-0.8978","-0.4358","-1.1900","-0.4641"
"TCGA-E9-A1NF-01","BRCA_LumB"," 0.2204","-1.6575","-5.4037","-3.7372"," 0.7315","-2.2644"," 0.2561"," 1.8596","-1.6751","-0.5408","-0.6217","-0.8621"," 0.7488","-0.8506","-0.5731","-1.1891"," 0.4496","-0.2709"," 0.8081"," 0.8391"
"TCGA-E9-A1NG-01","BRCA_LumA"," 0.2534","-1.9032","-4.4227","-2.3015"," 0.3880","-0.2850"," 1.0156"," 0.8795","-0.6134"," 0.2420"," 1.3381","-0.4919"," 0.9033","-1.3810"," 0.1072","-0.7160"," 0.5760","-0.7793","-1.8016"," 0.4731"
"TCGA-E9-A1NH-01","BRCA_LumA"," 0.2503","-1.4704","-4.6663","-2.5667"," 0.7231","-2.3006"," 1.6473"," 0.8060","-0.7015"," 0.9648","-0.7405","-1.0620"," 0.7669","-1.1507","-0.2608","-1.4286"," 1.0558","-1.8391","-0.2194"," 0.1620"
"TCGA-E9-A1NI-01","BRCA_LumB"," 0.4364","-1.2023","-8.3059","-5.0113","-0.0101"," 0.3280"," 1.7546","-0.0896","-1.3674"," 0.0485","-1.2697","-1.6924","-0.3832","-0.7413","-1.0780","-2.7878"," 1.0563","-1.4480"," 1.9205","-0.8918"
"TCGA-E9-A1QZ-01","BRCA_LumA"," 0.4826","-0.6112","-3.5570","-1.6165","-1.0773","-1.9869"," 1.3896","-1.5108","-0.8468","-0.2432","-1.5070","-0.6300","-0.2813","-0.7503","-0.5884","-1.6650","-0.1418","-0.6009"," 2.0719","-1.3592"
"TCGA-E9-A1R0-01","BRCA_LumA"," 0.3695","-1.8425","-4.3000","-3.0466","-1.0768","-3.4621"," 1.9366","-0.5440","-0.4619"," 0.4882","-2.2491","-1.1431"," 0.4789","-1.5208","-0.3355","-3.0966","-0.3989","-1.1611"," 0.7785","-1.2106"
"TCGA-E9-A1R2-01","BRCA_LumA"," 0.8119","-2.1544","-6.8271","-3.9901","-0.2024","-2.4723"," 1.8980","-0.8481"," 0.4365"," 0.9294","-0.8409","-1.3293","-0.0972","-1.1252","-1.1583","-2.6618"," 0.0250","-0.9827"," 1.0526","-1.6952"
"TCGA-E9-A1R3-01","BRCA_LumA"," 0.7077","-1.5205","-6.8379","-2.5105"," 0.3297"," 0.3635"," 1.2939"," 0.3552"," 0.1714"," 1.4269"," 1.8198","-0.9400"," 0.7610","-1.0171","-1.3447","-1.6736"," 1.1418","-0.6706"," 0.7430","-0.7631"
"TCGA-E9-A1R4-01","BRCA_LumB"," 0.3980","-2.4127","-6.8337","-2.4319","-0.4196","-0.5072"," 1.3783","-1.5237"," 2.1078"," 0.0471","-1.2420","-1.1795","-0.5474","-1.4520"," 0.0584","-1.9524"," 0.2880","-0.4980","-0.9742","-1.6724"
"TCGA-E9-A1R5-01","BRCA_LumA"," 0.1327","-1.3726","-7.0787","-3.2603"," 0.6500","-1.0066"," 1.2710"," 0.6410"," 0.6344"," 0.2910","-1.8938","-0.9521"," 0.6532","-0.8611","-0.9203","-1.6818"," 0.5251","-2.1819"," 0.4408","-0.2515"
"TCGA-E9-A1R6-01","BRCA_LumA"," 0.6040","-2.6633","-8.0919","-5.9555","-1.3630"," 0.2737"," 1.9048","-1.5130"," 0.6978","-1.0711","-2.9451","-1.7400","-0.8132","-1.1698","-1.1229","-2.8301"," 0.1384","-1.5031","-1.1011","-2.1080"
"TCGA-E9-A1R7-01","BRCA_LumB"," 0.5699","-2.6720","-7.0825","-1.1923"," 0.4946","-2.0865"," 1.6419","-1.1108"," 1.9478","-1.9153","-1.8536","-0.0827","-0.3066"," 1.2751","-1.3162","-0.9665","-1.4188","-1.8795"," 0.1725"," 0.4778"
"TCGA-E9-A1RA-01","BRCA_LumA"," 0.2929","-2.1420","-7.1556","-3.8734"," 0.1008","-0.3631"," 1.6923","-0.3951"," 0.7632"," 0.5242","-0.8071","-1.2506"," 1.1580"," 0.6788","-1.6771","-3.1741"," 1.1665","-0.7285"," 0.0287","-1.1138"
